Date,Open,High,Low,Close
2010-09-29,1.41266703605652,1.46866703033447,1.40866696834564,1.46533298492432
2010-09-30,1.46666705608368,1.47666704654694,1.34599995613098,1.36066699028015
2010-10-01,1.37933301925659,1.38333296775818,1.35399997234344,1.37333297729492
2010-10-04,1.36199998855591,1.41133296489716,1.35333299636841,1.39933300018311
2010-10-05,1.4099999666214,1.4186669588089,1.40066695213318,1.40799999237061
2010-10-06,1.40400004386902,1.41733300685883,1.35466694831848,1.3639999628067
2010-10-07,1.37133300304413,1.37600004673004,1.35599994659424,1.36199998855591
2010-10-08,1.36199998855591,1.3860000371933,1.35933303833008,1.36199998855591
2010-10-11,1.36266696453094,1.37999999523163,1.33800005912781,1.34933304786682
2010-10-12,1.34666705131531,1.35199999809265,1.33533298969269,1.34933304786682
2010-10-13,1.37600004673004,1.38999998569489,1.35733294487,1.36933302879334
2010-10-14,1.39999997615814,1.40199995040894,1.36000001430511,1.38333296775818
2010-10-15,1.39266705513,1.39333295822144,1.35000002384186,1.36933302879334
2010-10-18,1.36800003051758,1.37600004673004,1.34800004959106,1.3486670255661
2010-10-19,1.34666705131531,1.36066699028015,1.33333301544189,1.33666694164276
2010-10-20,1.34399998188019,1.37933301925659,1.33599996566772,1.37666702270508
2010-10-21,1.37399995326996,1.39666700363159,1.36333298683167,1.38333296775818
2010-10-22,1.37866699695587,1.39533305168152,1.37000000476837,1.38133299350739
2010-10-25,1.39600002765656,1.39866697788239,1.38199996948242,1.38999998569489
2010-10-26,1.38666701316834,1.45799994468689,1.36733305454254,1.42400002479553
2010-10-27,1.41666698455811,1.42533302307129,1.37666702270508,1.39999997615814
2010-10-28,1.42599999904633,1.43333303928375,1.39733302593231,1.41266703605652
2010-10-29,1.40933299064636,1.45666694641113,1.40333294868469,1.4559999704361
2010-11-01,1.4626669883728,1.51666700839996,1.42066705226898,1.42733299732208
2010-11-02,1.4453330039978,1.45866703987122,1.40333294868469,1.41666698455811
2010-11-03,1.4186669588089,1.5,1.41066694259644,1.45133304595947
2010-11-04,1.50666701793671,1.6886670589447,1.47666704654694,1.6599999666214
2010-11-05,1.65799999237061,1.66466701030731,1.5813330411911,1.62933301925659
2010-11-08,1.63333296775818,1.66666698455811,1.60199999809265,1.66533303260803
2010-11-09,1.66666698455811,1.7126669883728,1.60333299636841,1.64199995994568
2010-11-10,1.63199996948242,1.99800002574921,1.60333299636841,1.95733296871185
2010-11-11,1.90666699409485,1.94000005722046,1.82200002670288,1.86933302879334
2010-11-12,1.88333296775818,2.03333306312561,1.87133300304413,1.98933303356171
2010-11-15,2.01466703414917,2.19600009918213,2.01466703414917,2.05333304405212
2010-11-16,2.06666707992554,2.09333300590515,1.8946670293808,1.97800004482269
2010-11-17,2.0133330821991,2.04999995231628,1.90733301639557,1.96599996089935
2010-11-18,2.04466700553894,2.04933309555054,1.92799997329712,1.99266695976257
2010-11-19,2.01066708564758,2.09133291244507,1.98000001907349,2.06599998474121
2010-11-22,2.10466694831848,2.23000001907349,2.09999990463257,2.22666692733765
2010-11-23,2.2193329334259,2.37866711616516,2.14599990844727,2.3046669960022
2010-11-24,2.35133290290833,2.39800000190735,2.28866696357727,2.36466693878174
2010-11-26,2.37333297729492,2.40000009536743,2.31666707992554,2.35466694831848
2010-11-29,2.36066699028015,2.39666700363159,2.22199988365173,2.28866696357727
2010-11-30,2.24933290481567,2.35533308982849,2.22733306884766,2.35533308982849
2010-12-01,2.39133310317993,2.42799997329712,2.23000001907349,2.28999996185303
2010-12-02,2.26733303070068,2.28666710853577,2.07999992370605,2.15666699409485
2010-12-03,2.13400006294251,2.15000009536743,2.05800008773804,2.09933304786682
2010-12-06,2.08999991416931,2.09666705131531,1.97066700458527,2.02066707611084
2010-12-07,2.0326669216156,2.16000008583069,2.00333309173584,2.10400009155273
2010-12-08,2.16533303260803,2.16599988937378,2.10133290290833,2.15799999237061
2010-12-09,2.16733288764954,2.18133306503296,2.10999989509583,2.13666701316834
2010-12-10,2.13666701316834,2.19466710090637,2.07533311843872,2.10133290290833
2010-12-13,2.10933303833008,2.11800003051758,2.02666711807251,2.03666710853577
2010-12-14,2.01933288574219,2.02600002288818,1.85066699981689,1.90199995040894
2010-12-15,1.91133296489716,1.99800002574921,1.90199995040894,1.97333300113678
2010-12-16,2,2.06066703796387,1.97666704654694,2.05399990081787
2010-12-17,2.08933305740356,2.10266709327698,2.04733300209045,2.09066700935364
2010-12-20,2.10933303833008,2.14599990844727,2.08400011062622,2.11333298683167
2010-12-21,2.11999988555908,2.17933297157288,2.11400008201599,2.15066695213318
2010-12-22,2.15000009536743,2.19066691398621,2.11333298683167,2.17533302307129
2010-12-23,2.08400011062622,2.16533303260803,1.99466705322266,2.00600004196167
2010-12-27,1.86800003051758,1.90533304214478,1.67066705226898,1.70333302021027
2010-12-28,1.72333300113678,1.78333294391632,1.66666698455811,1.76066696643829
2010-12-29,1.80200004577637,1.86733305454254,1.76666700839996,1.8486670255661
2010-12-30,1.84666705131531,1.86000001430511,1.7586669921875,1.76666700839996
2010-12-31,1.77133297920227,1.81666696071625,1.76666700839996,1.77533304691315
2011-01-03,1.78933298587799,1.79999995231628,1.72666704654694,1.77466702461243
2011-01-04,1.77733302116394,1.79666697978973,1.73466694355011,1.77799999713898
2011-01-05,1.76533305644989,1.79333305358887,1.74600005149841,1.78866696357727
2011-01-06,1.78866696357727,1.86666703224182,1.7873330116272,1.85866701602936
2011-01-07,1.86666703224182,1.90533304214478,1.86000001430511,1.88266694545746
2011-01-10,1.87800002098084,1.91199994087219,1.87000000476837,1.89666700363159
2011-01-11,1.90600001811981,1.91400003433228,1.79466700553894,1.79733300209045
2011-01-12,1.80066704750061,1.8266669511795,1.76800000667572,1.79733300209045
2011-01-13,1.79733300209045,1.79799997806549,1.74399995803833,1.74800002574921
2011-01-14,1.74333298206329,1.77199995517731,1.70733296871185,1.71666705608368
2011-01-18,1.69866704940796,1.70933294296265,1.64999997615814,1.70933294296265
2011-01-19,1.68466699123383,1.69799995422363,1.58333301544189,1.60199999809265
2011-01-20,1.60199999809265,1.62999999523163,1.4913330078125,1.50800001621246
2011-01-21,1.54133296012878,1.57266700267792,1.51400005817413,1.53600001335144
2011-01-24,1.56866705417633,1.65400004386902,1.54866695404053,1.63266694545746
2011-01-25,1.64333295822144,1.65933299064636,1.60133302211761,1.64533305168152
2011-01-26,1.64733302593231,1.65866696834564,1.60666704177856,1.64999997615814
2011-01-27,1.64933300018311,1.67200005054474,1.63533294200897,1.66133296489716
2011-01-28,1.65866696834564,1.65866696834564,1.58333301544189,1.60066699981689
2011-01-31,1.60333299636841,1.60800004005432,1.56666696071625,1.60666704177856
2011-02-01,1.62066698074341,1.64866697788239,1.56933295726776,1.59399998188019
2011-02-02,1.61066699028015,1.61199998855591,1.57799994945526,1.59599995613098
2011-02-03,1.58800005912781,1.59333300590515,1.54333305358887,1.57533299922943
2011-02-04,1.56266701221466,1.57799994945526,1.54799997806549,1.56400001049042
2011-02-07,1.55066704750061,1.55066704750061,1.52533304691315,1.53799998760223
2011-02-08,1.58533298969269,1.68333303928375,1.53333294391632,1.63266694545746
2011-02-09,1.60866701602936,1.61199998855591,1.51933300495148,1.54733300209045
2011-02-10,1.55066704750061,1.57599997520447,1.52066695690155,1.54799997806549
2011-02-11,1.54999995231628,1.58333301544189,1.52933299541473,1.54999995231628
2011-02-14,1.57599997520447,1.60933303833008,1.53666698932648,1.53866696357727
2011-02-15,1.53400003910065,1.54466700553894,1.50399994850159,1.52266705036163
2011-02-16,1.53999996185303,1.66466701030731,1.53799998760223,1.64866697788239
2011-02-17,1.64199995994568,1.69933295249939,1.57000005245209,1.57333302497864
2011-02-18,1.55533301830292,1.56599998474121,1.53066694736481,1.54533302783966
2011-02-22,1.52533304691315,1.53333294391632,1.45200002193451,1.45799994468689
2011-02-23,1.47866702079773,1.5,1.40733301639557,1.45533299446106
2011-02-24,1.45200002193451,1.50533294677734,1.43333303928375,1.50199997425079
2011-02-25,1.52066695690155,1.5900000333786,1.51266694068909,1.57400000095367
2011-02-28,1.58266699314117,1.60666704177856,1.56666696071625,1.59266698360443
2011-03-01,1.60333299636841,1.62133300304413,1.58000004291534,1.59599995613098
2011-03-02,1.58800005912781,1.61866700649261,1.58200001716614,1.60133302211761
2011-03-03,1.63199996948242,1.65266704559326,1.60399997234344,1.62399995326996
2011-03-04,1.63199996948242,1.66600000858307,1.58533298969269,1.66333305835724
2011-03-07,1.66199994087219,1.69333302974701,1.64666700363159,1.66266703605652
2011-03-08,1.63999998569489,1.66400003433228,1.60000002384186,1.64400005340576
2011-03-09,1.64400005340576,1.66600000858307,1.61800003051758,1.64800000190735
2011-03-10,1.62933301925659,1.63266694545746,1.58200001716614,1.60066699981689
2011-03-11,1.5900000333786,1.61666703224182,1.56866705417633,1.60466694831848
2011-03-14,1.58800005912781,1.60000002384186,1.54666697978973,1.54999995231628
2011-03-15,1.48000001907349,1.53066694736481,1.45333302021027,1.52999997138977
2011-03-16,1.52400004863739,1.54999995231628,1.51266694068909,1.52133297920227
2011-03-17,1.54933297634125,1.56200003623962,1.50933301448822,1.52066695690155
2011-03-18,1.5460000038147,1.5460000038147,1.50066697597504,1.53066694736481
2011-03-21,1.53666698932648,1.53666698932648,1.50266695022583,1.51533305644989
2011-03-22,1.51533305644989,1.52400004863739,1.46666705608368,1.47933304309845
2011-03-23,1.47399997711182,1.48466694355011,1.45133304595947,1.48066699504852
2011-03-24,1.47599995136261,1.49199998378754,1.46533298492432,1.48866701126099
2011-03-25,1.49533295631409,1.53333294391632,1.49333298206329,1.51666700839996
2011-03-28,1.51333296298981,1.56933295726776,1.50333297252655,1.54999995231628
2011-03-29,1.55333304405212,1.60000002384186,1.54733300209045,1.59466695785522
2011-03-30,1.60733294487,1.63266694545746,1.53400003910065,1.58066701889038
2011-03-31,1.76999998092651,1.91400003433228,1.76666700839996,1.85000002384186
2011-04-01,1.83000004291534,1.87866699695587,1.77133297920227,1.77733302116394
2011-04-04,1.78866696357727,1.79999995231628,1.682000041008,1.72200000286102
2011-04-05,1.72666704654694,1.79999995231628,1.7126669883728,1.77999997138977
2011-04-06,1.79933297634125,1.80066704750061,1.72000002861023,1.76600003242493
2011-04-07,1.78999996185303,1.86266696453094,1.76333296298981,1.81599998474121
2011-04-08,1.83866703510284,1.8400000333786,1.75733304023743,1.76600003242493
2011-04-11,1.76466703414917,1.76866698265076,1.66799998283386,1.68466699123383
2011-04-12,1.67200005054474,1.68066704273224,1.62000000476837,1.64333295822144
2011-04-13,1.67533302307129,1.7126669883728,1.65400004386902,1.66199994087219
2011-04-14,1.65799999237061,1.68533301353455,1.61333298683167,1.67599999904633
2011-04-15,1.71000003814697,1.74533295631409,1.69400000572205,1.70533299446106
2011-04-18,1.67533302307129,1.70799994468689,1.62399995326996,1.6686669588089
2011-04-19,1.68400001525879,1.68400001525879,1.64333295822144,1.67733299732208
2011-04-20,1.71333301067352,1.73933303356171,1.68666696548462,1.71666705608368
2011-04-21,1.72333300113678,1.79866695404053,1.7059999704361,1.78266704082489
2011-04-25,1.77999997138977,1.78199994564056,1.73133301734924,1.75933301448822
2011-04-26,1.77733302116394,1.81666696071625,1.75399994850159,1.79533302783966
2011-04-27,1.79533302783966,1.82400000095367,1.77533304691315,1.80533301830292
2011-04-28,1.8046669960022,1.84599995613098,1.78133296966553,1.84399998188019
2011-04-29,1.84599995613098,1.85800004005432,1.82799994945526,1.8400000333786
2011-05-02,1.8400000333786,1.85333299636841,1.80400002002716,1.83000004291534
2011-05-03,1.82533299922943,1.82599997520447,1.76666700839996,1.79133296012878
2011-05-04,1.7853330373764,1.79999995231628,1.71666705608368,1.77933299541473
2011-05-05,1.81333303451538,1.82933294773102,1.74466705322266,1.76266694068909
2011-05-06,1.79333305358887,1.84666705131531,1.77466702461243,1.80799996852875
2011-05-09,1.79999995231628,1.86666703224182,1.78999996185303,1.86066699028015
2011-05-10,1.88266694545746,1.92999994754791,1.86066699028015,1.88866698741913
2011-05-11,1.87999999523163,1.88666701316834,1.79466700553894,1.8046669960022
2011-05-12,1.8046669960022,1.84933304786682,1.77666699886322,1.84466695785522
2011-05-13,1.86666703224182,1.87933301925659,1.82000005245209,1.83666694164276
2011-05-16,1.86600005626678,1.86600005626678,1.76999998092651,1.77333295345306
2011-05-17,1.79999995231628,1.79999995231628,1.7146669626236,1.73066699504852
2011-05-18,1.74000000953674,1.76466703414917,1.70133304595947,1.75666701793671
2011-05-19,1.80200004577637,1.89600002765656,1.77333295345306,1.87999999523163
2011-05-20,1.88399994373322,1.88533294200897,1.82333302497864,1.86466705799103
2011-05-23,1.84133303165436,1.84133303165436,1.77466702461243,1.78799998760223
2011-05-24,1.80133295059204,1.83333301544189,1.77333295345306,1.78133296966553
2011-05-25,1.79333305358887,1.93400001525879,1.74466705322266,1.932000041008
2011-05-26,1.92133295536041,1.98399996757507,1.87333297729492,1.96533298492432
2011-05-27,1.96933305263519,1.97800004482269,1.92133295536041,1.97000002861023
2011-05-31,1.97933304309845,2.01866698265076,1.97000002861023,2.00933289527893
2011-06-01,2,2.00666689872742,1.89199995994568,1.9013329744339
2011-06-02,1.9013329744339,1.95466697216034,1.90066695213318,1.91733300685883
2011-06-03,1.99666702747345,2.09999990463257,1.96666705608368,2.0086669921875
2011-06-06,2.00666689872742,2.0086669921875,1.88399994373322,1.91333305835724
2011-06-07,1.92933297157288,1.95933294296265,1.88399994373322,1.89133298397064
2011-06-08,1.89600002765656,1.90666699409485,1.80133295059204,1.80799996852875
2011-06-09,1.82866704463959,1.87333297729492,1.80666697025299,1.84133303165436
2011-06-10,1.83466696739197,1.88666701316834,1.82333302497864,1.85733294487
2011-06-13,1.87133300304413,1.92533302307129,1.85866701602936,1.89533305168152
2011-06-14,1.90266704559326,1.98000001907349,1.9013329744339,1.90666699409485
2011-06-15,1.89600002765656,1.89666700363159,1.8046669960022,1.82133305072784
2011-06-16,1.84466695785522,1.86666703224182,1.71599996089935,1.76666700839996
2011-06-17,1.79133296012878,1.84666705131531,1.74266695976257,1.76666700839996
2011-06-20,1.75266695022583,1.76400005817413,1.70000004768372,1.73399996757507
2011-06-21,1.74933302402496,1.8486670255661,1.73333299160004,1.83533298969269
2011-06-22,1.82466697692871,1.88333296775818,1.80666697025299,1.81400001049042
2011-06-23,1.81333303451538,1.84800004959106,1.74733304977417,1.84733295440674
2011-06-24,1.84266698360443,1.86466705799103,1.81733298301697,1.83800005912781
2011-06-27,1.8486670255661,1.88533294200897,1.82066702842712,1.83066701889038
2011-06-28,1.85266697406769,1.88333296775818,1.84466695785522,1.87399995326996
2011-06-29,1.89999997615814,1.93933296203613,1.87133300304413,1.8860000371933
2011-06-30,1.89999997615814,1.95533299446106,1.89333295822144,1.94200003147125
2011-07-01,1.93799996376038,1.97333300113678,1.91999995708466,1.93466699123383
2011-07-05,1.93466699123383,1.96800005435944,1.91400003433228,1.94266700744629
2011-07-06,1.94266700744629,1.94266700744629,1.90333294868469,1.93066704273224
2011-07-07,1.94266700744629,2,1.93400001525879,1.98199999332428
2011-07-08,1.99266695976257,1.99266695976257,1.90600001811981,1.92066705226898
2011-07-11,1.89333295822144,1.90199995040894,1.86666703224182,1.88999998569489
2011-07-12,1.89133298397064,1.93933296203613,1.86666703224182,1.87800002098084
2011-07-13,1.89533305168152,1.93533301353455,1.86000001430511,1.90933299064636
2011-07-14,1.90199995040894,1.93066704273224,1.81666696071625,1.84066700935364
2011-07-15,1.85266697406769,1.8553329706192,1.8266669511795,1.83866703510284
2011-07-18,1.82266700267792,1.83000004291534,1.77533304691315,1.81533300876617
2011-07-19,1.83866703510284,1.87399995326996,1.83599996566772,1.85933303833008
2011-07-20,1.86666703224182,2.02933311462402,1.85333299636841,1.91266703605652
2011-07-21,1.92733299732208,1.94400000572205,1.87333297729492,1.91333305835724
2011-07-22,1.91333305835724,1.96933305263519,1.90333294868469,1.95266699790955
2011-07-25,1.93400001525879,1.95000004768372,1.89600002765656,1.89933300018311
2011-07-26,1.88733303546906,1.91799998283386,1.86466705799103,1.86666703224182
2011-07-27,1.89999997615814,1.89999997615814,1.83399999141693,1.84266698360443
2011-07-28,1.8400000333786,1.90333294868469,1.83599996566772,1.87800002098084
2011-07-29,1.85333299636841,1.89333295822144,1.83333301544189,1.87800002098084
2011-08-01,1.91133296489716,1.932000041008,1.88066697120667,1.91799998283386
2011-08-02,1.91266703605652,1.94666695594788,1.817999958992,1.82266700267792
2011-08-03,1.83333301544189,1.8553329706192,1.75600004196167,1.81333303451538
2011-08-04,1.76733303070068,1.79266703128815,1.6446670293808,1.64999997615814
2011-08-05,1.66600000858307,1.69200003147125,1.52199995517731,1.61600005626678
2011-08-08,1.53999996185303,1.62933301925659,1.53999996185303,1.57599997520447
2011-08-09,1.61000001430511,1.69666695594788,1.58000004291534,1.67066705226898
2011-08-10,1.69599997997284,1.69599997997284,1.57533299922943,1.58800005912781
2011-08-11,1.60266697406769,1.71666705608368,1.60000002384186,1.68666696548462
2011-08-12,1.70666694641113,1.8093329668045,1.6906670331955,1.75399994850159
2011-08-15,1.77466702461243,1.78333294391632,1.72866702079773,1.74866700172424
2011-08-16,1.74199998378754,1.76933300495148,1.72200000286102,1.74000000953674
2011-08-17,1.75933301448822,1.77666699886322,1.70066702365875,1.72200000286102
2011-08-18,1.66666698455811,1.67666697502136,1.56466698646545,1.61733305454254
2011-08-19,1.59066700935364,1.61466705799103,1.46666705608368,1.48666703701019
2011-08-22,1.54066705703735,1.58666694164276,1.4453330039978,1.46333301067352
2011-08-23,1.46200001239777,1.54066705703735,1.43333303928375,1.53066694736481
2011-08-24,1.53999996185303,1.59533298015594,1.52199995517731,1.59133303165436
2011-08-25,1.59133303165436,1.59133303165436,1.52666699886322,1.54066705703735
2011-08-26,1.51400005817413,1.59666705131531,1.47133302688599,1.58200001716614
2011-08-29,1.61466705799103,1.65666699409485,1.60133302211761,1.64733302593231
2011-08-30,1.63333296775818,1.6513329744339,1.60599994659424,1.64199995994568
2011-08-31,1.65333294868469,1.70000004768372,1.61866700649261,1.64933300018311
2011-09-01,1.64400005340576,1.65799999237061,1.58933305740356,1.60000002384186
2011-09-02,1.57733297348022,1.59933304786682,1.51199996471405,1.53799998760223
2011-09-06,1.5,1.54666697978973,1.48599994182587,1.52933299541473
2011-09-07,1.5593329668045,1.60000002384186,1.55200004577637,1.58933305740356
2011-09-08,1.57200002670288,1.60199999809265,1.55200004577637,1.57400000095367
2011-09-09,1.55799996852875,1.57133305072784,1.50333297252655,1.53133296966553
2011-09-12,1.5,1.55400002002716,1.49666702747345,1.52533304691315
2011-09-13,1.53400003910065,1.60666704177856,1.51666700839996,1.6053329706192
2011-09-14,1.61666703224182,1.65600001811981,1.58599996566772,1.6226669549942
2011-09-15,1.63866698741913,1.66199994087219,1.62199997901917,1.65466701984406
2011-09-16,1.65199995040894,1.72266697883606,1.63266694545746,1.72000002861023
2011-09-19,1.66333305835724,1.72066700458527,1.58800005912781,1.71800005435944
2011-09-20,1.73199999332428,1.77333295345306,1.71133303642273,1.73399996757507
2011-09-21,1.73000001907349,1.79666697978973,1.71333301067352,1.72333300113678
2011-09-22,1.70933294296265,1.74066698551178,1.65866696834564,1.70866703987122
2011-09-23,1.69933295249939,1.77466702461243,1.69000005722046,1.7586669921875
2011-09-26,1.76800000667572,1.76800000667572,1.6599999666214,1.70133304595947
2011-09-27,1.73333299160004,1.79933297634125,1.70466697216034,1.74600005149841
2011-09-28,1.73333299160004,1.76666700839996,1.63399994373322,1.63933300971985
2011-09-29,1.7146669626236,1.72133302688599,1.57000005245209,1.60800004005432
2011-09-30,1.65333294868469,1.65933299064636,1.56599998474121,1.62600004673004
2011-10-03,1.66333305835724,1.66666698455811,1.54999995231628,1.58200001716614
2011-10-04,1.5526670217514,1.62133300304413,1.52866697311401,1.57733297348022
2011-10-05,1.60199999809265,1.72266697883606,1.55666697025299,1.69133305549622
2011-10-06,1.69133305549622,1.8400000333786,1.66799998283386,1.79733300209045
2011-10-07,1.79866695404053,1.8400000333786,1.73666703701019,1.79933297634125
2011-10-10,1.82066702842712,1.87866699695587,1.79999995231628,1.85866701602936
2011-10-11,1.83399999141693,1.85133302211761,1.80599999427795,1.84066700935364
2011-10-12,1.81666696071625,1.86666703224182,1.81333303451538,1.85333299636841
2011-10-13,1.84200000762939,1.89800000190735,1.82933294773102,1.86266696453094
2011-10-14,1.86666703224182,1.90333294868469,1.81733298301697,1.87000000476837
2011-10-17,1.85733294487,1.86666703224182,1.81733298301697,1.82799994945526
2011-10-18,1.82000005245209,1.89533305168152,1.78066694736481,1.88933300971985
2011-10-19,1.86800003051758,1.87066698074341,1.82000005245209,1.83800005912781
2011-10-20,1.82933294773102,1.8313330411911,1.79999995231628,1.82266700267792
2011-10-21,1.8266669511795,1.88666701316834,1.80066704750061,1.86866700649261
2011-10-24,1.85800004005432,1.92599999904633,1.85000002384186,1.90333294868469
2011-10-25,1.88199996948242,1.92400002479553,1.85333299636841,1.88333296775818
2011-10-26,1.87933301925659,1.89133298397064,1.8266669511795,1.86533296108246
2011-10-27,1.88933300971985,1.92999994754791,1.87399995326996,1.91733300685883
2011-10-28,1.89999997615814,2,1.86733305454254,1.9913330078125
2011-10-31,1.96666705608368,1.96733295917511,1.91666698455811,1.95799994468689
2011-11-01,1.89266705513,1.92799997329712,1.86666703224182,1.92533302307129
2011-11-02,1.93333303928375,1.95066702365875,1.88333296775818,1.91400003433228
2011-11-03,2,2.16599988937378,1.96866703033447,2.16400003433228
2011-11-04,2.09733295440674,2.16000008583069,2.03399991989136,2.15400004386902
2011-11-07,2.10933303833008,2.13333296775818,2.04999995231628,2.08466696739197
2011-11-08,2.09133291244507,2.13333296775818,2.04800009727478,2.12266707420349
2011-11-09,2.05800008773804,2.09933304786682,2.01999998092651,2.05866694450378
2011-11-10,2.06266689300537,2.09999990463257,2.04333305358887,2.08866691589355
2011-11-11,2.12666702270508,2.29999995231628,2.03800010681152,2.24266695976257
2011-11-14,2.20000004768372,2.23600006103516,2.17466688156128,2.21466708183289
2011-11-15,2.19466710090637,2.29333305358887,2.18199992179871,2.26200008392334
2011-11-16,2.23200011253357,2.33333301544189,2.22666692733765,2.32933306694031
2011-11-17,2.29999995231628,2.32666707038879,2.2126669883728,2.24533295631409
2011-11-18,2.24266695976257,2.2739999294281,2.16933298110962,2.17333292961121
2011-11-21,2.16266703605652,2.16266703605652,2.0699999332428,2.11733293533325
2011-11-22,2.11733293533325,2.18600010871887,2.0699999332428,2.13800001144409
2011-11-23,2.11733293533325,2.13666701316834,2.08333301544189,2.09666705131531
2011-11-25,2.10333299636841,2.16066694259644,2.07200002670288,2.11066699028015
2011-11-28,2.13333296775818,2.21866703033447,2.12066698074341,2.17066693305969
